iteration;bs_price;tree_price;elapsed
496;16.671112393;16.6710429178;0.5540003776550293
497;16.671112393;16.6709932188;0.5650391578674316
498;16.671112393;16.6710784534;0.5764293670654297
499;16.671112393;16.6709420824;0.5138566493988037
500;16.671112393;16.6711077002;0.5331282615661621
501;16.671112393;16.6708844024;0.5047605037689209
502;16.671112393;16.6711306854;0.5680091381072998
503;16.671112393;16.6708202136;0.6116797924041748
504;16.671112393;16.6711474361;0.572683572769165
505;16.671112393;16.6707495507;0.5368833541870117
506;16.671112393;16.67115798;0.531426191329956
507;16.671112393;16.6706724486;0.6659829616546631
508;16.671112393;16.6711623448;0.6079580783843994
509;16.671112393;16.6706899304;0.5143427848815918
510;16.671112393;16.6711605585;0.535984992980957
511;16.671112393;16.6707605528;0.5802278518676758
512;16.671112393;16.6711526494;0.6380102634429932
513;16.671112393;16.6708253493;0.5359797477722168
514;16.671112393;16.6711386456;0.5579319000244141
515;16.671112393;16.6708843414;0.5729711055755615
516;16.671112393;16.671118576;0.6024649143218994
517;16.671112393;16.6709375513;0.5757148265838623
518;16.671112393;16.6710924692;0.6095542907714844
519;16.671112393;16.6709850009;0.6920397281646729
520;16.671112393;16.6710603542;0.6294384002685547
521;16.671112393;16.6710267129;0.5932340621948242
522;16.671112393;16.67102226;0.6029562950134277
523;16.671112393;16.6710627098;0.6137838363647461
524;16.671112393;16.670978216;0.5416631698608398
525;16.671112393;16.6710930146;0.6826071739196777
526;16.671112393;16.6709282514;0.5758950710296631
527;16.671112393;16.6711176504;0.597022533416748
528;16.671112393;16.6708723959;0.5489764213562012
529;16.671112393;16.6711366405;0.6417005062103271
530;16.671112393;16.670810679;0.637932300567627
531;16.671112393;16.6711500084;0.6929967403411865
532;16.671112393;16.6707431305;0.635481595993042
533;16.671112393;16.671157778;0.6520857810974121
534;16.671112393;16.6706697803;0.574681282043457
535;16.671112393;16.6711599731;0.6066091060638428
536;16.671112393;16.6707309256;0.5654292106628418
537;16.671112393;16.6711566178;0.6554684638977051
538;16.671112393;16.6707949291;0.6534719467163086
539;16.671112393;16.6711477364;0.6614706516265869
540;16.671112393;16.670853666;0.7020032405853271
541;16.671112393;16.6711333533;0.6099565029144287
542;16.671112393;16.6709071549;0.6350264549255371
543;16.671112393;16.6711134931;0.6785759925842285
544;16.671112393;16.670955415;0.577387809753418
545;16.671112393;16.6710881804;0.599956750869751
546;16.671112393;16.6709984653;0.6365005970001221
547;16.671112393;16.6710574403;0.6849257946014404
548;16.671112393;16.6710363255;0.6866230964660645
549;16.671112393;16.6710212976;0.6883530616760254
550;16.671112393;16.671069015;0.6199672222137451
551;16.671112393;16.6709797774;0.6339800357818604
552;16.671112393;16.6710965536;0.7322967052459717
553;16.671112393;16.6709329051;0.6566352844238281
554;16.671112393;16.6711189614;0.6900618076324463
555;16.671112393;16.6708807059;0.6604716777801514
556;16.671112393;16.6711362585;0.6181082725524902
557;16.671112393;16.6708232052;0.6754567623138428
558;16.671112393;16.6711484651;0.6738672256469727
559;16.671112393;16.6707604287;0.704599142074585
560;16.671112393;16.6711556019;0.7729408740997314
561;16.671112393;16.6706924019;0.718069314956665
562;16.671112393;16.6711576893;0.713066816329956
563;16.671112393;16.6707466749;0.698636531829834
564;16.671112393;16.6711547483;0.764073371887207
565;16.671112393;16.6708064197;0.7310001850128174
566;16.671112393;16.6711467996;0.6512253284454346
567;16.671112393;16.6708613859;0.6515488624572754
568;16.671112393;16.6711338643;0.7465777397155762
569;16.671112393;16.6709115899;0.7716186046600342
570;16.671112393;16.6711159637;0.6435089111328125
571;16.671112393;16.6709570481;0.7238955497741699
572;16.671112393;16.6710931189;0.6835343837738037
573;16.671112393;16.6709977772;0.6800837516784668
574;16.671112393;16.6710653514;0.7316381931304932
575;16.671112393;16.6710337939;0.7706031799316406
576;16.671112393;16.6710326827;0.711104154586792
577;16.671112393;16.6710651153;0.7270212173461914
578;16.671112393;16.6709951344;0.7082839012145996
579;16.671112393;16.6710917584;0.7135763168334961
580;16.671112393;16.6709527282;0.8040740489959717
581;16.671112393;16.6711137406;0.7730545997619629
582;16.671112393;16.6709054859;0.7380540370941162
583;16.671112393;16.6711310792;0.7926483154296875
584;16.671112393;16.6708534294;0.6980431079864502
585;16.671112393;16.6711437918;0.6710832118988037
586;16.671112393;16.6707965807;0.7055644989013672
587;16.671112393;16.6711518961;0.6865499019622803
588;16.671112393;16.6707349619;0.7525670528411865
589;16.671112393;16.6711554099;0.774583101272583
590;16.671112393;16.6707418673;0.8677115440368652
591;16.671112393;16.6711543511;0.7268524169921875
592;16.671112393;16.6707991755;0.7340288162231445
593;16.671112393;16.6711487377;0.8192493915557861
594;16.671112393;16.6708521334;0.7925407886505127
595;16.671112393;16.671138588;0.7885653972625732
596;16.671112393;16.6709007551;0.747173547744751
597;16.671112393;16.6711239202;0.6683614253997803
598;16.671112393;16.6709450549;0.7411108016967773
599;16.671112393;16.6711047526;0.7515671253204346
600;16.671112393;16.6709850471;0.7420909404754639
601;16.671112393;16.6710811038;0.723701000213623
602;16.671112393;16.6710207464;0.8897895812988281
603;16.671112393;16.6710529921;0.778784990310669
604;16.671112393;16.6710521674;0.7487025260925293
605;16.671112393;16.6710204364;0.7650673389434814
606;16.671112393;16.671079325;0.8091928958892822
607;16.671112393;16.6709834554;0.7296309471130371
608;16.671112393;16.6711022341;0.7661097049713135
609;16.671112393;16.6709420677;0.7990713119506836
610;16.671112393;16.6711209098;0.7385289669036865
611;16.671112393;16.6708962924;0.8321506977081299
612;16.671112393;16.6711353671;0.8110907077789307
613;16.671112393;16.6708461483;0.8388135433197021
614;16.671112393;16.6711456215;0.8082277774810791
615;16.671112393;16.6707916545;0.8285949230194092
616;16.671112393;16.6711516884;0.8386409282684326
617;16.671112393;16.6707328301;0.86271071434021
618;16.671112393;16.6711535831;0.8481903076171875
619;16.671112393;16.6707753415;0.8881347179412842
620;16.671112393;16.6711513214;0.779059648513794
621;16.671112393;16.6708276409;0.8656458854675293
622;16.671112393;16.6711449189;0.8191277980804443
623;16.671112393;16.6708759797;0.8036026954650879
624;16.671112393;16.6711343914;0.7961404323577881
625;16.671112393;16.6709203702;0.8606846332550049
626;16.671112393;16.6711197548;0.849708080291748
627;16.671112393;16.670960825;0.8837134838104248
628;16.671112393;16.671101025;0.8437795639038086
629;16.671112393;16.6709973566;0.8140561580657959
630;16.671112393;16.671078218;0.8040761947631836
631;16.671112393;16.6710299778;0.8787729740142822
632;16.671112393;16.67105135;0.8291974067687988
633;16.671112393;16.6710587014;0.8502562046051025
634;16.671112393;16.6710204372;0.936373233795166
635;16.671112393;16.6710835404;0.8215024471282959
636;16.671112393;16.6709854958;0.8799715042114258
637;16.671112393;16.6711045078;0.8877654075622559
638;16.671112393;16.6709465421;0.8686468601226807
639;16.671112393;16.6711216167;0.9061691761016846
640;16.671112393;16.6709035925;0.8907687664031982
641;16.671112393;16.6711348803;0.8940155506134033
642;16.671112393;16.6708566634;0.903648853302002
643;16.671112393;16.6711443121;0.8646314144134521
644;16.671112393;16.6708057714;0.8397305011749268
645;16.671112393;16.6711499254;0.8493318557739258
646;16.671112393;16.670750933;0.9141538143157959
647;16.671112393;16.6711517337;0.8816332817077637
648;16.671112393;16.6707884068;0.9939286708831787
649;16.671112393;16.6711497506;0.9562177658081055
650;16.671112393;16.6708374456;0.9793407917022705
651;16.671112393;16.6711439898;0.9252753257751465
652;16.671112393;16.6708828672;0.9527013301849365
653;16.671112393;16.671134465;0.9962809085845947
654;16.671112393;16.6709246823;0.9493720531463623
655;16.671112393;16.67112119;0.9088215827941895
656;16.671112393;16.6709629018;0.8626468181610107
657;16.671112393;16.6711041787;0.967254638671875
658;16.671112393;16.6709975369;0.8952908515930176
659;16.671112393;16.6710834451;0.8591310977935791
660;16.671112393;16.6710285986;0.8577873706817627
661;16.671112393;16.6710590031;0.8516418933868408
662;16.671112393;16.6710560981;0.8522777557373047
663;16.671112393;16.6710308669;0.941913366317749
664;16.671112393;16.6710800468;0.9344482421875
665;16.671112393;16.6709990505;0.8788862228393555
666;16.671112393;16.671100456;0.9512081146240234
667;16.671112393;16.6709635683;1.0288043022155762
668;16.671112393;16.6711173372;0.9256646633148193
669;16.671112393;16.6709244343;1.009253978729248
670;16.671112393;16.671130702;0.8849649429321289
671;16.671112393;16.6708816629;0.9860382080078125
672;16.671112393;16.6711405619;0.9737739562988281
673;16.671112393;16.6708352685;0.9414458274841309
674;16.671112393;16.6711469287;1.1402459144592285
675;16.671112393;16.6707852654;1.024122714996338
676;16.671112393;16.6711498142;0.9891588687896729
677;16.671112393;16.6707846281;0.9569289684295654
678;16.671112393;16.6711492302;0.9130263328552246
679;16.671112393;16.6708317783;0.8995809555053711
680;16.671112393;16.6711451886;0.8878393173217773
681;16.671112393;16.6708756149;0.9450006484985352
682;16.671112393;16.6711377014;0.9301586151123047
683;16.671112393;16.6709161476;0.8922162055969238
684;16.671112393;16.6711267807;1.0081450939178467
685;16.671112393;16.6709533858;0.872490406036377
686;16.671112393;16.6711124385;0.8829915523529053
687;16.671112393;16.6709873392;0.9962389469146729
688;16.671112393;16.6710946869;0.9482355117797852
689;16.671112393;16.6710180175;0.9911162853240967
690;16.671112393;16.6710735383;0.937924861907959
691;16.671112393;16.6710454306;0.9342138767242432
692;16.671112393;16.6710490049;0.9360437393188477
693;16.671112393;16.6710695882;0.930283784866333
694;16.671112393;16.6710210989;0.9174582958221436
695;16.671112393;16.6710905004;0.9116597175598145
696;16.671112393;16.6709898328;0.9631485939025879
697;16.671112393;16.6711081772;0.986093282699585
698;16.671112393;16.6709552189;0.8994228839874268
699;16.671112393;16.6711226287;0.917194128036499
700;16.671112393;16.6709172697;0.9652056694030762
701;16.671112393;16.6711338649;0.9078507423400879
702;16.671112393;16.6708759977;0.9900062084197998
703;16.671112393;16.6711418963;0.9103121757507324
704;16.671112393;16.6708314154;0.9872784614562988
705;16.671112393;16.6711467329;1.0481183528900146
706;16.671112393;16.6707835355;0.9738063812255859
707;16.671112393;16.6711483852;1.0046980381011963
708;16.671112393;16.6708123194;0.9628238677978516
709;16.671112393;16.6711468636;0.9776074886322021
710;16.671112393;16.6708556094;1.0214824676513672
711;16.671112393;16.6711421786;1.0256175994873047
712;16.671112393;16.6708958643;0.9597103595733643
713;16.671112393;16.6711343405;0.9708695411682129
714;16.671112393;16.6709330922;1.0050048828125
715;16.671112393;16.6711233601;0.9595928192138672
716;16.671112393;16.6709673017;1.003136396408081
717;16.671112393;16.6711092478;1.086902379989624
718;16.671112393;16.6709985012;0.9512443542480469
719;16.671112393;16.6710920145;0.9766395092010498
720;16.671112393;16.6710266994;1.0234286785125732
721;16.671112393;16.6710716706;1.1168668270111084
722;16.671112393;16.6710519048;1.0355126857757568
723;16.671112393;16.6710482271;1.047654390335083
724;16.671112393;16.6710741262;1.086601734161377
725;16.671112393;16.6710216947;1.0709426403045654
726;16.671112393;16.6710933724;1.0009405612945557
727;16.671112393;16.6709920843;1.050755500793457
728;16.671112393;16.6711096521;1.012223482131958
729;16.671112393;16.6709594066;1.1407973766326904
730;16.671112393;16.6711229743;1.1399157047271729
731;16.671112393;16.6709236726;1.0678253173828125
732;16.671112393;16.6711333479;0.9880049228668213
733;16.671112393;16.6708848933;0.9906876087188721
734;16.671112393;16.6711407818;1.0799059867858887
735;16.671112393;16.6708430796;1.0634005069732666
736;16.671112393;16.6711452851;1.090360403060913
737;16.671112393;16.6707982426;1.0561623573303223
738;16.671112393;16.671146867;1.1567649841308594
739;16.671112393;16.6708232764;1.085756540298462
740;16.671112393;16.6711455364;1.1027462482452393
741;16.671112393;16.6708640281;1.1133787631988525
742;16.671112393;16.6711413027;1.1607980728149414
743;16.671112393;16.6709019916;1.0473716259002686
744;16.671112393;16.6711341751;1.027045726776123
745;16.671112393;16.6709371744;1.1075143814086914
746;16.671112393;16.6711241627;1.1285936832427979
747;16.671112393;16.6709695839;1.080885410308838
748;16.671112393;16.671111275;1.1094369888305664
749;16.671112393;16.6709992275;1.1095249652862549
750;16.671112393;16.6710955213;1.1114146709442139
751;16.671112393;16.6710261129;1.146787166595459
752;16.671112393;16.671076911;1.08864426612854
753;16.671112393;16.6710502477;1.1069443225860596
754;16.671112393;16.6710554536;1.0957798957824707
755;16.671112393;16.6710716395;1.1423158645629883
756;16.671112393;16.6710311584;1.1590631008148193
757;16.671112393;16.6710902961;1.1187107563018799
758;16.671112393;16.671004035;1.206831455230713
759;16.671112393;16.6711062252;1.1331584453582764
760;16.671112393;16.670974093;1.2236378192901611
761;16.671112393;16.6711194347;1.114518642425537
762;16.671112393;16.6709413418;1.1067850589752197
763;16.671112393;16.6711299324;1.1556575298309326
764;16.671112393;16.6709057912;1.1617493629455566
765;16.671112393;16.6711377262;1.1524674892425537
766;16.671112393;16.6708674507;1.1796364784240723
767;16.671112393;16.6711428241;1.0923190116882324
768;16.671112393;16.67082633;1.1941733360290527
769;16.671112393;16.671145234;1.1492066383361816
770;16.671112393;16.670820258;1.107004165649414
771;16.671112393;16.6711449641;1.2419695854187012
772;16.671112393;16.6708595233;1.1851365566253662
773;16.671112393;16.6711420223;1.1352858543395996
774;16.671112393;16.6708962208;1.173598051071167
775;16.671112393;16.6711364169;1.1994192600250244
776;16.671112393;16.6709303569;1.1466574668884277
777;16.671112393;16.671128156;1.1811745166778564
778;16.671112393;16.6709619384;1.1881451606750488
779;16.671112393;16.6711172477;1.1382479667663574
780;16.671112393;16.6709909717;1.2126531600952148
781;16.671112393;16.6711037003;1.2907435894012451
782;16.671112393;16.6710174635;1.2710978984832764
783;16.671112393;16.671087522;1.2426025867462158
784;16.671112393;16.6710414207;1.1490001678466797
785;16.671112393;16.6710687212;1.2138457298278809
786;16.671112393;16.6710628498;1.2078425884246826
787;16.671112393;16.6710473061;1.245429277420044
788;16.671112393;16.6710817578;1.2464568614959717
789;16.671112393;16.6710232852;1.2095038890838623
790;16.671112393;16.6710981514;1.2455694675445557
791;16.671112393;16.6709966667;1.2544338703155518
792;16.671112393;16.6711120377;1.2583794593811035
793;16.671112393;16.6709674591;1.2408571243286133
794;16.671112393;16.6711234234;1.152099370956421
795;16.671112393;16.6709356709;1.1672568321228027
796;16.671112393;16.6711323156;1.1762802600860596
797;16.671112393;16.6709013105;1.2730927467346191
798;16.671112393;16.6711387212;1.2529730796813965
799;16.671112393;16.6708643864;1.28696870803833
800;16.671112393;16.6711426474;1.2380290031433105
801;16.671112393;16.6708249071;1.2677643299102783
802;16.671112393;16.6711441012;1.2381856441497803
803;16.671112393;16.6708434297;1.3366661071777344
804;16.671112393;16.6711430897;1.2926065921783447
805;16.671112393;16.6708796723;1.223299503326416
806;16.671112393;16.67113962;1.1807618141174316
807;16.671112393;16.6709135498;1.2542970180511475
808;16.671112393;16.6711336994;1.2643013000488281
809;16.671112393;16.6709450683;1.2511181831359863
810;16.671112393;16.671125335;1.3390533924102783
811;16.671112393;16.6709742335;1.2709100246429443
812;16.671112393;16.6711145341;1.2758755683898926
813;16.671112393;16.6710010513;1.2344582080841064
814;16.671112393;16.671101304;1.3424313068389893
815;16.671112393;16.6710255276;1.3556632995605469
816;16.671112393;16.6710856519;1.2207434177398682
817;16.671112393;16.6710476684;1.2693204879760742
818;16.671112393;16.6710675853;1.279426097869873
819;16.671112393;16.6710674797;1.259561538696289
820;16.671112393;16.6710471113;1.2609567642211914
821;16.671112393;16.6710849675;1.253495216369629
822;16.671112393;16.6710242375;1.3471288681030273
823;16.671112393;16.6711001379;1.2854275703430176
824;16.671112393;16.6709989712;1.3841273784637451
825;16.671112393;16.6711129971;1.299260139465332
826;16.671112393;16.6709713199;1.3789057731628418
827;16.671112393;16.6711235511;1.3606724739074707
828;16.671112393;16.670941291;1.3933074474334717
829;16.671112393;16.6711318061;1.3483078479766846
830;16.671112393;16.6709088919;1.4285790920257568
831;16.671112393;16.6711377684;1.3715205192565918
832;16.671112393;16.6708741303;1.2715468406677246
833;16.671112393;16.6711414442;1.3431198596954346
834;16.671112393;16.6708370135;1.3091657161712646
835;16.671112393;16.6711428397;1.377457618713379
836;16.671112393;16.6708527086;1.4374568462371826
837;16.671112393;16.6711419613;1.3728013038635254
838;16.671112393;16.6708869455;1.3529694080352783
839;16.671112393;16.6711388152;1.354308843612671
840;16.671112393;16.670918999;1.3895268440246582
841;16.671112393;16.6711334079;1.4505231380462646
842;16.671112393;16.6709488742;1.3786673545837402
843;16.671112393;16.6711257458;1.437326431274414
844;16.671112393;16.6709765764;1.3748652935028076
845;16.671112393;16.6711158351;1.3968451023101807
846;16.671112393;16.6710021107;1.4481158256530762
847;16.671112393;16.6711036825;1.395540714263916
848;16.671112393;16.6710254823;1.4261548519134521
849;16.671112393;16.6710892943;1.406470537185669
850;16.671112393;16.6710466968;1.4587514400482178
851;16.671112393;16.671072677;1.4239153861999512
852;16.671112393;16.6710657592;1.432298183441162
853;16.671112393;16.6710538371;1.4963085651397705
854;16.671112393;16.671082675;1.4236023426055908
855;16.671112393;16.6710327811;1.387298583984375
856;16.671112393;16.6710974496;1.425248622894287
857;16.671112393;16.6710095157;1.4446754455566406
858;16.671112393;16.6711100885;1.436805009841919
859;16.671112393;16.6709840473;1.3589601516723633
860;16.671112393;16.671120597;1.3950040340423584
861;16.671112393;16.6709563826;1.4987826347351074
862;16.671112393;16.6711289807;1.3828551769256592
863;16.671112393;16.6709265282;1.439009189605713
864;16.671112393;16.6711352449;1.4479115009307861
865;16.671112393;16.6708944906;1.482163906097412
866;16.671112393;16.6711393954;1.4390864372253418
867;16.671112393;16.6708602766;1.4807186126708984
868;16.671112393;16.6711414377;1.5076720714569092
869;16.671112393;16.6708502629;1.4912827014923096
870;16.671112393;16.6711413772;1.5122694969177246
871;16.671112393;16.6708833142;1.3950326442718506
872;16.671112393;16.6711392197;1.5191822052001953
873;16.671112393;16.6709143449;1.4263010025024414
874;16.671112393;16.6711349708;1.4318041801452637
875;16.671112393;16.6709433597;1.5028040409088135
876;16.671112393;16.6711286361;1.5975062847137451
877;16.671112393;16.6709703631;1.5310139656066895
878;16.671112393;16.6711202213;1.5705900192260742
879;16.671112393;16.6709953598;1.4711475372314453
880;16.671112393;16.6711097321;1.5104835033416748
881;16.671112393;16.6710183546;1.5075511932373047
882;16.671112393;16.6710971742;1.4886136054992676
883;16.671112393;16.671039352;1.4701178073883057
884;16.671112393;16.6710825535;1.479370355606079
885;16.671112393;16.6710583568;1.4929618835449219
886;16.671112393;16.6710658755;1.4641520977020264
887;16.671112393;16.6710753739;1.4515612125396729
888;16.671112393;16.6710471462;1.446251392364502
889;16.671112393;16.6710904079;1.4647414684295654
890;16.671112393;16.6710263714;1.464359998703003
891;16.671112393;16.6711034638;1.474928617477417
892;16.671112393;16.6710035568;1.4412243366241455
893;16.671112393;16.6711145463;1.4919886589050293
894;16.671112393;16.6709787082;1.7334041595458984
895;16.671112393;16.6711236602;1.6002764701843262
896;16.671112393;16.6709518316;1.6082801818847656
897;16.671112393;16.6711308106;1.5878043174743652
898;16.671112393;16.6709229328;1.6324236392974854
899;16.671112393;16.6711360023;1.6403007507324219
900;16.671112393;16.6708920177;1.5534100532531738
901;16.671112393;16.6711392401;1.515960931777954
902;16.671112393;16.6708590922;1.6339428424835205
903;16.671112393;16.6711405292;1.5889511108398438
904;16.671112393;16.6708698513;1.5455172061920166
905;16.671112393;16.6711398745;1.678894281387329
906;16.671112393;16.6709005017;1.6022610664367676
907;16.671112393;16.6711372809;1.5964021682739258
908;16.671112393;16.6709292823;1.608140468597412
909;16.671112393;16.6711327535;1.6702978610992432
910;16.671112393;16.6709561972;1.6552093029022217
911;16.671112393;16.6711262973;1.6359152793884277
912;16.671112393;16.6709812507;1.6859259605407715
913;16.671112393;16.6711179174;1.5938327312469482
914;16.671112393;16.6710044467;1.688429594039917
915;16.671112393;16.6711076189;1.6360912322998047
916;16.671112393;16.6710257896;1.6598117351531982
917;16.671112393;16.6710954068;1.6451270580291748
918;16.671112393;16.6710452834;1.6559326648712158
919;16.671112393;16.6710812863;1.6243751049041748
920;16.671112393;16.6710629325;1.686464786529541
921;16.671112393;16.6710652624;1.6822030544281006
922;16.671112393;16.6710787412;1.6231091022491455
923;16.671112393;16.6710473405;1.6304330825805664
924;16.671112393;16.6710927135;1.697242021560669
925;16.671112393;16.6710275255;1.6062731742858887
926;16.671112393;16.671104854;1.703610897064209
927;16.671112393;16.6710058227;1.600151538848877
928;16.671112393;16.6711151669;1.586824655532837
929;16.671112393;16.6709822373;1.7641146183013916
930;16.671112393;16.6711236565;1.6147637367248535
931;16.671112393;16.6709567744;1.6264116764068604
932;16.671112393;16.6711303272;1.6999521255493164
933;16.671112393;16.6709294393;1.6716535091400146
934;16.671112393;16.6711351834;1.6818525791168213
935;16.671112393;16.6709002373;1.6884784698486328
936;16.671112393;16.6711382294;1.6677067279815674
937;16.671112393;16.6708691736;1.6652517318725586
938;16.671112393;16.6711394698;1.6823747158050537
939;16.671112393;16.6708777782;1.6364619731903076
940;16.671112393;16.671138909;1.703662633895874
941;16.671112393;16.6709068229;1.7655847072601318
942;16.671112393;16.6711365513;1.7865028381347656
943;16.671112393;16.6709341336;1.7249691486358643
944;16.671112393;16.6711324013;1.6828317642211914
945;16.671112393;16.6709597139;1.6821532249450684
946;16.671112393;16.6711264635;1.7117640972137451
947;16.671112393;16.6709835676;1.8009226322174072
948;16.671112393;16.6711187424;1.7797319889068604
949;16.671112393;16.6710056982;1.7212822437286377
950;16.671112393;16.6711092425;1.78733229637146
951;16.671112393;16.6710261096;1.7261664867401123
952;16.671112393;16.6710979683;1.7494468688964844
953;16.671112393;16.6710448056;1.8018403053283691
954;16.671112393;16.6710849244;1.7311668395996094
955;16.671112393;16.6710617898;1.8086953163146973
956;16.671112393;16.6710701154;1.8154296875
957;16.671112393;16.6710770662;1.7542142868041992
958;16.671112393;16.6710535458;1.7835707664489746
959;16.671112393;16.6710906385;1.7731692790985107
960;16.671112393;16.6710352203;1.767761468887329
961;16.671112393;16.6711025106;1.7406644821166992
962;16.671112393;16.6710151435;1.869701623916626
963;16.671112393;16.6711126864;1.809682846069336
964;16.671112393;16.67099332;1.7661793231964111
965;16.671112393;16.6711211696;1.7753643989562988
966;16.671112393;16.6709697543;1.8209726810455322
967;16.671112393;16.6711279643;1.8118410110473633
968;16.671112393;16.6709444513;1.7749099731445312
969;16.671112393;16.6711330743;1.8485119342803955
970;16.671112393;16.6709174155;1.884472131729126
971;16.671112393;16.6711365035;1.7671608924865723
972;16.671112393;16.6708886516;1.7909095287322998
973;16.671112393;16.671138256;1.8619792461395264
974;16.671112393;16.6708757715;1.858595609664917
975;16.671112393;16.6711383356;1.8267769813537598
976;16.671112393;16.6709038589;1.92578125
977;16.671112393;16.6711367464;1.8667519092559814
978;16.671112393;16.6709303348;1.7915756702423096
979;16.671112393;16.6711334923;1.816899061203003
980;16.671112393;16.6709552024;1.783196210861206
981;16.671112393;16.6711285773;1.8934454917907715
982;16.671112393;16.6709784651;1.8927934169769287
983;16.671112393;16.6711220056;1.8363416194915771
984;16.671112393;16.6710001262;1.9488880634307861
985;16.671112393;16.671113781;1.9409267902374268
986;16.671112393;16.671020189;1.867842197418213
987;16.671112393;16.6711039077;1.9104690551757812
988;16.671112393;16.6710386569;1.896888017654419
989;16.671112393;16.6710923897;1.8949928283691406
990;16.671112393;16.6710555333;1.9334783554077148
991;16.671112393;16.6710792311;1.9272210597991943
992;16.671112393;16.6710708216;1.8949260711669922
993;16.671112393;16.671064436;1.9193203449249268
994;16.671112393;16.6710845252;1.9594416618347168
995;16.671112393;16.6710480085;1.909334659576416
996;16.671112393;16.6710966475;1.91798734664917
997;16.671112393;16.6710299527;1.837573528289795
998;16.671112393;16.671107192;1.9085845947265625
999;16.671112393;16.6710102727;1.9156944751739502
